location_id,epoch,satellite_id,label,cn0,elevation,azimuth,pseudorange_residual
P2,50426,29,1,45.0,44.877917,256.472944,-0.277466
P2,50426,37,1,33.0,41.487317,316.772383,2.148621
P2,50426,51,1,39.0,62.943006,193.758042,0.219448
P2,50426,52,1,40.0,46.828196,319.442036,-2.368069
P2,50427,15,1,46.0,71.435558,286.597926,0.306885
P2,50427,24,1,29.0,28.435298,174.478999,-0.073826
P2,50427,29,1,46.0,44.875288,256.461554,-0.233059
P2,50427,37,1,33.0,41.486559,316.784519,1.811501
P2,50427,51,1,39.0,62.932703,193.754178,0.185899
P2,50427,52,1,40.0,46.835184,319.433056,-1.9974
P2,50428,15,1,46.0,71.437231,286.627133,-16.424193
P2,50428,24,1,29.0,28.442567,174.474816,-14.471578
P2,50428,29,1,47.0,44.873544,256.45024,21.424599
P2,50428,37,1,34.0,41.485979,316.797367,-3.111693
P2,50428,51,1,38.0,62.923114,193.748597,12.606425
P2,50428,52,1,40.0,46.842312,319.42497,-9.494733
P2,50429,05,0,27.0,32.641409,54.838992,9.388809
P2,50429,15,1,47.0,71.438198,286.65425,-16.278565
P2,50429,24,1,30.0,28.449457,174.471546,-14.348371
P2,50429,29,1,47.0,44.87088,256.438867,21.238127
P2,50429,37,1,35.0,41.485211,316.809476,-3.150288
P2,50429,51,1,41.0,62.912798,193.744837,12.489257
P2,50429,52,1,42.0,46.84929,319.415949,-9.338969
P2,50430,05,0,26.0,32.638555,54.847024,9.879398
P2,50430,15,1,47.0,71.439136,286.681436,-17.169466
P2,50430,24,1,30.0,28.456397,174.468301,-15.090165
P2,50430,29,1,45.0,44.868212,256.427541,22.380234
P2,50430,37,1,36.0,41.484424,316.821591,-3.640119
P2,50430,51,1,41.0,62.902517,193.741161,13.1072
P2,50430,52,1,42.0,46.856247,319.406929,-9.467081
P2,50431,05,0,26.0,32.635709,54.855071,10.040016
P2,50431,15,1,48.0,71.440068,286.708548,-17.485525
P2,50431,24,1,30.0,28.463306,174.465064,-15.328202
P2,50431,29,1,48.0,44.865526,256.416194,22.773711
P2,50431,37,1,33.0,41.483641,316.833687,-4.006492
P2,50431,51,1,40.0,62.892204,193.737488,13.287204
P2,50431,52,1,41.0,46.863209,319.397883,-9.280712
P2,50432,05,0,26.0,32.632997,54.863054,23.663617
P2,50432,15,1,51.0,71.44076,286.735706,-15.726292
P2,50432,24,1,34.0,28.470285,174.462045,-0.632153
P2,50432,29,1,49.0,44.862642,256.405041,18.901135
P2,50432,37,1,34.0,41.482672,316.845729,-9.406949
P2,50432,51,1,41.0,62.881894,193.734374,22.163268
P2,50432,52,1,41.0,46.869986,319.388747,-12.75632
P2,50433,02,0,26.0,35.097098,131.281467,-29.046924
P2,50433,05,0,25.0,32.630207,54.871142,23.573226
P2,50433,15,1,48.0,71.441636,286.762555,-12.804487
P2,50433,24,1,35.0,28.477101,174.458873,3.352359
P2,50433,29,1,47.0,44.859854,256.393648,14.925826
P2,50433,37,1,34.0,41.481874,316.857745,-9.359204
P2,50433,51,1,40.0,62.871473,193.730811,21.049699
P2,50433,52,1,40.0,46.876939,319.379597,-11.690496
P2,50434,02,0,26.0,35.090736,131.288404,1.067843
P2,50434,15,1,51.0,71.442183,286.787748,-0.926437
P2,50434,24,1,36.0,28.483616,174.456225,-1.475346
P2,50434,29,1,49.0,44.856555,256.382053,1.333939
P2,50434,37,1,35.0,41.481129,316.869234,0.64262
P2,50434,51,1,39.0,62.860518,193.728194,0.441202
P2,50434,52,1,42.0,46.883967,319.369795,-1.083822
P2,50435,02,0,25.0,35.084246,131.293832,-27.849467
P2,50435,15,1,48.0,71.443398,286.816552,-11.654744
P2,50435,24,1,35.0,28.490895,174.452506,3.768575
P2,50435,29,1,46.0,44.854373,256.37096,13.496784
P2,50435,37,1,34.0,41.480294,316.881849,-8.924044
P2,50435,51,1,39.0,62.850775,193.723703,19.686663
P2,50435,52,1,42.0,46.890847,319.361369,-10.762619
P2,50436,05,0,24.0,32.621761,54.895391,7.367911
P2,50436,15,1,46.0,71.444491,286.843428,-12.839608
P2,50436,24,1,33.0,28.497712,174.449133,-11.252678
P2,50436,29,1,47.0,44.851798,256.359417,16.724376
P2,50436,37,1,31.0,41.479692,316.893926,-3.313135
P2,50436,51,1,39.0,62.840398,193.719654,9.706951
P2,50436,52,1,41.0,46.897988,319.3523,-6.393815
P2,50437,15,1,46.0,71.444808,286.868847,0.037824
P2,50437,24,1,33.0,28.504342,174.446669,-0.009899
P2,50437,29,1,46.0,44.848341,256.348059,-0.027926
P2,50437,37,1,32.0,41.478742,316.90541,0.225473
P2,50437,51,1,41.0,62.829507,193.717551,0.024238
P2,50437,52,1,41.0,46.904807,319.34246,-0.249711
P2,50438,15,1,48.0,71.445674,286.895885,0.042977
P2,50438,24,1,34.0,28.511257,174.443487,-0.011339
P2,50438,29,1,49.0,44.845601,256.336733,-0.031638
P2,50438,37,1,32.0,41.477947,316.917467,0.256437
P2,50438,51,1,40.0,62.819173,193.714018,0.027692
P2,50438,52,1,41.0,46.911753,319.333339,-0.284129
P2,50439,15,1,49.0,71.446566,286.922966,0.036785
P2,50439,24,1,34.0,28.518173,174.440271,-0.009785
P2,50439,29,1,49.0,44.842889,256.325397,-0.027
P2,50439,37,1,32.0,41.477165,316.929543,0.219702
P2,50439,51,1,41.0,62.808852,193.710413,0.023833
P2,50439,52,1,41.0,46.918709,319.324239,-0.243535
P2,50440,15,1,50.0,71.448053,286.95178,-13.354384
P2,50440,24,1,35.0,28.525382,174.436276,-11.723421
P2,50440,29,1,49.0,44.840947,256.314085,17.406728
P2,50440,37,1,32.0,41.476548,316.942233,-3.642746
P2,50440,51,1,43.0,62.799121,193.705251,10.081288
P2,50440,52,1,43.0,46.925803,319.315914,-6.438542
P2,50441,15,1,50.0,71.448336,286.977146,0.098118
P2,50441,24,1,35.0,28.532005,174.43384,-0.026522
P2,50441,29,1,48.0,44.837457,256.302734,-0.071596
P2,50441,37,1,34.0,41.475591,316.953695,0.587144
P2,50441,51,1,43.0,62.788212,193.703215,0.064266
P2,50441,52,1,43.0,46.932612,319.30603,-0.65141
P2,50442,15,1,50.0,71.449208,287.004224,0.111612
P2,50442,24,1,35.0,28.538918,174.430633,-0.030411
P2,50442,29,1,47.0,44.834728,256.291406,-0.081201
P2,50442,37,1,34.0,41.474798,316.965765,0.668535
P2,50442,51,1,42.0,62.777886,193.699638,0.073502
P2,50442,52,1,43.0,46.939557,319.296912,-0.742037
P2,50443,15,1,49.0,71.450076,287.031296,0.115725
P2,50443,24,1,35.0,28.545829,174.427427,-0.031783
P2,50443,29,1,48.0,44.831997,256.280077,-0.083942
P2,50443,37,1,34.0,41.474006,316.977832,0.693835
P2,50443,51,1,42.0,62.767557,193.696066,0.076623
P2,50443,52,1,43.0,46.946502,319.287788,-0.770458
P2,50444,15,1,49.0,71.450932,287.05835,0.093499
P2,50444,24,1,35.0,28.552738,174.424231,-0.025882
P2,50444,29,1,49.0,44.829253,256.26875,-0.067617
P2,50444,37,1,32.0,41.47321,316.989891,0.561108
P2,50444,51,1,41.0,62.757222,193.692518,0.06224
P2,50444,52,1,42.0,46.953443,319.278649,-0.623348
P2,50445,15,1,50.0,71.451811,287.085468,0.102266
P2,50445,24,1,35.0,28.55966,174.421005,-0.028532
P2,50445,29,1,48.0,44.826541,256.257423,-0.073734
P2,50445,37,1,33.0,41.472425,317.001972,0.614308
P2,50445,51,1,42.0,62.74691,193.68891,0.068443
P2,50445,52,1,43.0,46.960393,319.269536,-0.682751
P2,50446,15,1,49.0,71.453455,287.114817,-17.639385
P2,50446,24,1,35.0,28.566948,174.41677,-15.616228
P2,50446,29,1,49.0,44.824817,256.24612,23.061365
P2,50446,37,1,32.0,41.471849,317.014845,-4.744724
P2,50446,51,1,42.0,62.73735,193.683291,13.399429
P2,50446,52,1,43.0,46.967517,319.261423,-8.654705
P2,50447,05,0,25.0,32.590517,54.983858,10.623503
P2,50447,15,1,49.0,71.454346,287.142018,-18.377397
P2,50447,24,1,35.0,28.573882,174.413514,-16.276275
P2,50447,29,1,49.0,44.822129,256.234801,24.030169
P2,50447,37,1,32.0,41.471063,317.026951,-5.011443
P2,50447,51,1,42.0,62.727063,193.679634,13.95471
P2,50447,52,1,43.0,46.974463,319.252335,-8.943267
P2,50448,05,0,25.0,32.587637,54.991891,11.152156
P2,50448,15,1,49.0,71.455248,287.169256,-19.319587
P2,50448,24,1,35.0,28.580821,174.410239,-17.079458
P2,50448,29,1,48.0,44.819456,256.223482,25.24689
P2,50448,37,1,31.0,41.47028,317.03907,-5.527925
P2,50448,51,1,37.0,62.716787,193.675942,14.61747
P2,50448,52,1,40.0,46.981413,319.243259,-9.089545
P2,50449,05,0,26.0,32.584816,54.999936,11.162177
P2,50449,15,1,49.0,71.456103,287.196373,-19.322325
P2,50449,24,1,35.0,28.58774,174.407021,-17.10003
P2,50449,29,1,48.0,44.816727,256.212163,25.260177
P2,50449,37,1,32.0,41.469485,317.051145,-5.54543
P2,50449,51,1,40.0,62.706469,193.672365,14.627551
P2,50449,52,1,41.0,46.98835,319.234124,-9.082121
P2,50450,05,0,26.0,32.581998,55.007983,11.101509
P2,50450,15,1,48.0,71.456953,287.223477,-19.220227
P2,50450,24,1,34.0,28.594656,174.403806,-17.007216
P2,50450,29,1,48.0,44.813992,256.200843,25.125933
P2,50450,37,1,32.0,41.46869,317.063215,-5.633144
P2,50450,51,1,40.0,62.696147,193.668796,14.533008
P2,50450,52,1,41.0,46.995288,319.22498,-8.899864
P2,50451,05,0,26.0,32.579201,55.016033,10.852086
P2,50451,15,1,50.0,71.457784,287.250549,-18.786263
P2,50451,24,1,33.0,28.601569,174.40061,-16.626608
P2,50451,29,1,48.0,44.811239,256.189527,24.560785
P2,50451,37,1,32.0,41.467889,317.075272,-5.591828
P2,50451,51,1,36.0,62.685814,193.66527,14.195105
P2,50451,52,1,41.0,47.002219,319.215814,-8.603277
P2,50452,05,0,26.0,32.57638,55.024079,10.826054
P2,50452,15,1,43.0,71.458631,287.277663,-18.740259
P2,50452,24,1,35.0,28.608486,174.397391,-16.587812
P2,50452,29,1,41.0,44.808504,256.178209,24.502017
P2,50452,37,1,31.0,41.467094,317.087343,-5.670772
P2,50452,51,1,36.0,62.675494,193.661699,14.148781
P2,50452,52,1,40.0,47.009155,319.206664,-8.478009
P2,50453,15,1,50.0,71.458657,287.302294,-0.312132
P2,50453,24,1,37.0,28.614994,174.395262,0.092588
P2,50453,29,1,49.0,44.8047,256.166843,0.219544
P2,50453,37,1,33.0,41.466097,317.098544,-1.889084
P2,50453,51,1,40.0,62.664343,193.660284,-0.217884
P2,50453,52,1,43.0,47.015921,319.196408,2.106968
P2,50454,15,1,49.0,71.460297,287.331878,-18.359125
P2,50454,24,1,36.0,28.622318,174.390969,-16.331594
P2,50454,29,1,48.0,44.803013,256.155582,24.045935
P2,50454,37,1,33.0,41.465492,317.111476,-5.361033
P2,50454,51,1,40.0,62.654846,193.654601,13.933413
P2,50454,52,1,41.0,47.023013,319.188342,-8.57238
P2,50455,05,0,27.0,32.567993,55.048227,10.007389
P2,50455,15,1,49.0,71.461078,287.358878,-17.129953
P2,50455,24,1,35.0,28.629221,174.387817,-15.393488
P2,50455,29,1,49.0,44.800209,256.144278,22.516052
P2,50455,37,1,33.0,41.464674,317.123501,-4.343307
P2,50455,51,1,40.0,62.644486,193.651179,13.178685
P2,50455,52,1,41.0,47.029925,319.179121,-8.835378
P2,50456,05,0,27.0,32.565233,55.056281,9.334891
P2,50456,15,1,48.0,71.461854,287.385884,-15.857574
P2,50456,24,1,38.0,28.636123,174.384666,-14.396694
P2,50456,29,1,48.0,44.797402,256.132976,20.919377
P2,50456,37,1,33.0,41.463852,317.135525,-3.399599
P2,50456,51,1,40.0,62.634125,193.64776,12.368185
P2,50456,52,1,41.0,47.036833,319.169897,-8.968586
P2,50457,05,0,27.0,32.562482,55.064604,8.974371
P2,50457,15,1,48.0,71.462673,287.411617,-15.198735
P2,50457,24,1,36.0,28.642428,174.381537,-13.855906
P2,50457,29,1,46.0,44.794315,256.121213,20.08027
P2,50457,37,1,34.0,41.463127,317.147255,-3.06662
P2,50457,51,1,40.0,62.623213,193.644124,11.913494
P2,50457,52,1,42.0,47.043868,319.160334,-8.846874
P2,50458,05,0,28.0,32.559684,55.072643,8.695878
P2,50458,15,1,48.0,71.463479,287.438746,-14.715202
P2,50458,24,1,35.0,28.649364,174.378341,-13.430643
P2,50458,29,1,46.0,44.791559,256.109924,19.449967
P2,50458,37,1,36.0,41.462318,317.159319,-2.976805
P2,50458,51,1,41.0,62.6129,193.640626,11.542606
P2,50458,52,1,43.0,47.050785,319.151152,-8.565801
P2,50459,05,0,27.0,32.556742,55.080567,7.222925
P2,50459,15,1,48.0,71.464297,287.466507,14.738765
P2,50459,24,1,32.0,28.656481,174.375058,-45.561533
P2,50459,29,1,46.0,44.788925,256.098802,23.599842
P2,50459,37,1,37.0,41.461431,317.171548,-13.217488
P2,50459,51,1,39.0,62.602805,193.637057,-0.70403
P2,50459,52,1,43.0,47.057615,319.142162,-14.186293
P2,50460,05,0,27.0,32.553915,55.088615,5.72376
P2,50460,15,1,48.0,71.465139,287.493646,13.676725
P2,50460,24,1,33.0,28.663408,174.371819,-46.233582
P2,50460,29,1,48.0,44.786203,256.087482,23.886333
P2,50460,37,1,34.0,41.460654,317.183624,-12.5516
P2,50460,50,0,27.0,14.67317,166.121672,27.258087
P2,50460,51,1,39.0,62.592495,193.633461,-1.361243
P2,50460,52,1,42.0,47.064561,319.132992,-13.345244
P2,50461,02,0,28.0,34.916266,131.452861,3.319094
P2,50461,05,0,28.0,32.55106,55.096649,5.877458
P2,50461,15,1,48.0,71.46598,287.520865,12.816472
P2,50461,24,1,33.0,28.670349,174.368565,-46.667353
P2,50461,29,1,48.0,44.783492,256.076182,24.654329
P2,50461,37,1,35.0,41.459861,317.195721,-12.654602
P2,50461,50,0,25.0,14.665016,166.122622,26.997613
P2,50461,51,1,39.0,62.582208,193.629851,-0.938567
P2,50461,52,1,42.0,47.071491,319.123843,-13.404444
P2,50462,02,0,28.0,34.909808,131.45892,4.701509
P2,50462,05,0,29.0,32.548205,55.104686,5.441907
P2,50462,15,1,48.0,71.466822,287.548076,11.764503
P2,50462,24,1,34.0,28.677287,174.365309,-47.233573
P2,50462,29,1,48.0,44.780781,256.064876,25.325654
P2,50462,37,1,34.0,41.459072,317.207816,-12.234835
P2,50462,50,0,25.0,14.656857,166.123569,26.453523
P2,50462,51,1,39.0,62.571918,193.626235,-0.815915
P2,50462,52,1,42.0,47.078425,319.114689,-13.402773
P2,50463,02,0,26.0,34.903612,131.464866,16.884543
P2,50463,05,0,29.0,32.545434,55.112624,0.490754
P2,50463,15,1,49.0,71.467699,287.575776,-16.64041
P2,50463,24,1,34.0,28.684548,174.362028,-23.845318
P2,50463,29,1,48.0,44.778273,256.053736,23.110432
P2,50463,37,1,35.0,41.458351,317.220027,0.02313
P2,50463,51,1,38.0,62.5619,193.622667,6.581789
P2,50463,52,1,42.0,47.085406,319.105666,-6.604919
P2,50464,05,0,29.0,32.542686,55.120624,9.278237
P2,50464,15,1,48.0,71.468367,287.602976,-15.61061
P2,50464,24,1,34.0,28.691528,174.358932,-14.364722
P2,50464,29,1,48.0,44.775417,256.04256,20.697095
P2,50464,37,1,36.0,41.457438,317.232072,-3.124721
P2,50464,51,1,38.0,62.551601,193.619449,12.318351
P2,50464,52,1,41.0,47.092215,319.096431,-9.19363
P2,50465,05,0,29.0,32.539873,55.128948,9.445561
P2,50465,15,1,48.0,71.469218,287.628789,-15.888831
P2,50465,24,1,34.0,28.697829,174.355738,-14.625807
P2,50465,29,1,47.0,44.772372,256.03078,21.069077
P2,50465,37,1,36.0,41.456736,317.243833,-3.245508
P2,50465,51,1,38.0,62.540708,193.615689,12.532147
P2,50465,52,1,41.0,47.099267,319.08688,-9.286638
P2,50466,05,0,29.0,32.53699,55.136696,9.764705
P2,50466,15,1,48.0,71.470016,287.657397,-16.439795
P2,50466,24,1,33.0,28.705409,174.352431,-15.116319
P2,50466,29,1,47.0,44.769975,256.019964,21.79141
P2,50466,37,1,36.0,41.455853,317.256253,-3.529231
P2,50466,51,1,39.0,62.531019,193.612264,12.933804
P2,50466,52,1,41.0,47.10607,319.078085,-9.404572
P2,50467,05,0,29.0,32.534154,55.144735,9.886982
P2,50467,15,1,48.0,71.470824,287.684581,-16.658071
P2,50467,24,1,33.0,28.712344,174.349195,-15.302396
P2,50467,29,1,46.0,44.767238,256.008668,22.073485
P2,50467,37,1,35.0,41.455055,317.268332,-3.738408
P2,50467,51,1,38.0,62.520717,193.608703,13.074927
P2,50467,52,1,41.0,47.112992,319.068893,-9.336519
P2,50468,05,0,29.0,32.531324,55.152776,10.012495
P2,50468,15,1,48.0,71.471627,287.711753,-16.8573
P2,50468,24,1,33.0,28.719276,174.345962,-15.501483
P2,50468,29,1,47.0,44.764495,255.997372,22.346288
P2,50468,37,1,35.0,41.454258,317.280406,-3.80099
P2,50468,51,1,39.0,62.510411,193.605151,13.2383
P2,50468,52,1,41.0,47.119913,319.059692,-9.437311
P2,50469,05,0,30.0,32.52847,55.160805,10.483378
P2,50469,15,1,48.0,71.472442,287.739003,-17.659838
P2,50469,24,1,33.0,28.72623,174.342706,-16.228038
P2,50469,29,1,46.0,44.761777,255.986087,23.404499
P2,50469,37,1,35.0,41.453462,317.292503,-4.134158
P2,50469,51,1,40.0,62.500134,193.601563,13.841071
P2,50469,52,1,42.0,47.126834,319.050516,-9.706913
P2,50470,15,1,49.0,71.472502,287.763894,0.260761
P2,50470,24,1,33.0,28.732764,174.340457,-0.087409
P2,50470,29,1,46.0,44.758048,255.974743,-0.173352
P2,50470,37,1,34.0,41.45247,317.303786,1.60264
P2,50470,51,1,40.0,62.489059,193.599941,0.198269
P2,50470,52,1,42.0,47.133585,319.040302,-1.80091
P2,50471,15,1,45.0,71.473318,287.791067,0.222759
P2,50471,24,1,29.0,28.739674,174.337197,-0.075187
P2,50471,29,1,43.0,44.755311,255.963427,-0.147573
P2,50471,37,1,33.0,41.45168,317.315866,1.370287
P2,50471,51,1,40.0,62.478744,193.596329,0.170201
P2,50471,52,1,40.0,47.140513,319.031099,-1.540488
P2,50472,15,1,47.0,71.474123,287.818206,0.196076
P2,50472,24,1,32.0,28.746577,174.333948,-0.066635
P2,50472,29,1,44.0,44.752561,255.952108,-0.12944
P2,50472,37,1,31.0,41.450888,317.327935,1.207203
P2,50472,51,1,38.0,62.468417,193.592739,0.150542
P2,50472,52,1,38.0,47.147438,319.021878,-1.357745
P2,50473,15,1,47.0,71.475498,287.847058,-12.924906
P2,50473,24,1,34.0,28.753763,174.329936,-11.877155
P2,50473,29,1,46.0,44.750561,255.940805,17.130215
P2,50473,37,1,32.0,41.450254,317.340601,-3.311026
P2,50473,51,1,40.0,62.458662,193.587651,10.090804
P2,50473,52,1,39.0,47.154503,319.013416,-6.779778
P2,50474,05,0,26.0,32.514498,55.201076,8.824816
P2,50474,15,1,48.0,71.476256,287.874357,-14.863526
P2,50474,24,1,34.0,28.760766,174.326721,-13.663782
P2,50474,29,1,46.0,44.747821,255.929576,19.702492
P2,50474,37,1,31.0,41.449434,317.352693,-3.865305
P2,50474,51,1,40.0,62.448411,193.584188,11.599324
P2,50474,52,1,38.0,47.161394,319.004213,-7.73402
P2,50475,05,0,26.0,32.511683,55.209127,9.098808
P2,50475,15,1,47.0,71.477046,287.901488,-15.645397
P2,50475,24,1,34.0,28.767693,174.323487,-13.977202
P2,50475,29,1,46.0,44.745072,255.918268,20.523791
P2,50475,37,1,31.0,41.448654,317.364753,-6.045855
P2,50475,51,1,40.0,62.438094,193.580641,11.698535
P2,50475,52,1,39.0,47.168328,318.99497,-5.65268
P2,50476,05,0,25.0,32.508906,55.217179,8.885098
P2,50476,15,1,45.0,71.477786,287.928561,-15.299266
P2,50476,24,1,33.0,28.774612,174.320302,-13.640972
P2,50476,29,1,42.0,44.74227,255.90698,20.05514
P2,50476,37,1,31.0,41.447845,317.376784,-6.118335
P2,50476,51,1,40.0,62.427753,193.577208,11.394715
P2,50476,52,1,38.0,47.175232,318.985686,-5.27638
P2,50477,05,0,25.0,32.506098,55.225216,8.489309
P2,50477,15,1,47.0,71.478513,287.955707,-14.27887
P2,50477,24,1,34.0,28.781536,174.317112,-13.151888
P2,50477,29,1,45.0,44.739463,255.895716,18.94145
P2,50477,37,1,33.0,41.447007,317.388833,-3.829407
P2,50477,51,1,40.0,62.417427,193.573778,11.141682
P2,50477,52,1,38.0,47.182108,318.976419,-7.312275
P2,50478,05,0,26.0,32.503324,55.233265,8.017271
P2,50478,15,1,48.0,71.479231,287.982778,-13.333541
P2,50478,24,1,35.0,28.788453,174.31394,-12.474321
P2,50478,29,1,45.0,44.736642,255.884439,17.790592
P2,50478,37,1,33.0,41.446183,317.400859,-2.752801
P2,50478,51,1,41.0,62.407081,193.570378,10.631594
P2,50478,52,1,39.0,47.188997,318.967121,-7.878793
P2,50479,05,0,26.0,32.500525,55.241312,8.000757
P2,50479,15,1,47.0,71.479977,288.009896,-13.380991
P2,50479,24,1,36.0,28.795378,174.310734,-12.422404
P2,50479,29,1,45.0,44.733855,255.873153,17.802638
P2,50479,37,1,34.0,41.445378,317.412904,-3.283463
P2,50479,51,1,40.0,62.396753,193.566909,10.540552
P2,50479,52,1,38.0,47.195903,318.957845,-7.257089
P2,50480,05,0,25.0,32.497719,55.249356,7.841279
P2,50480,15,1,47.0,71.480714,288.037027,-12.997732
P2,50480,24,1,36.0,28.802302,174.30753,-12.216809
P2,50480,29,1,45.0,44.731061,255.861874,17.373262
P2,50480,37,1,34.0,41.444562,317.424951,-2.566883
P2,50480,51,1,40.0,62.386427,193.56345,10.413575
P2,50480,52,1,38.0,47.202798,318.948566,-7.846693
P2,50481,05,0,26.0,32.494897,55.257396,7.755053
P2,50481,15,1,47.0,71.481461,288.064203,-12.747094
P2,50481,24,1,36.0,28.809236,174.304308,-12.121793
P2,50481,29,1,45.0,44.728284,255.850598,17.113834
P2,50481,37,1,33.0,41.44375,317.437012,-1.940397
P2,50481,51,1,40.0,62.376115,193.55996,10.376015
P2,50481,52,1,38.0,47.209696,318.939302,-8.435618
P2,50482,05,0,26.0,32.492079,55.265438,7.856326
P2,50482,15,1,46.0,71.482208,288.091365,-12.949799
P2,50482,24,1,36.0,28.816167,174.301085,-12.267587
P2,50482,29,1,46.0,44.725508,255.839317,17.361059
P2,50482,37,1,37.0,41.442944,317.449069,-2.261289
P2,50482,51,1,42.0,62.3658,193.556467,10.473179
P2,50482,52,1,40.0,47.216599,318.930031,-8.211891
P2,50483,05,0,28.0,32.489227,55.273471,8.052971
P2,50483,15,1,48.0,71.482971,288.118604,-13.268367
P2,50483,24,1,38.0,28.82311,174.297833,-12.577215
P2,50483,29,1,45.0,44.722757,255.828042,17.792611
P2,50483,37,1,35.0,41.442138,317.461151,-2.355863
P2,50483,51,1,41.0,62.355509,193.552922,10.730217
P2,50483,52,1,40.0,47.223501,318.920787,-8.374354
P2,50484,05,0,27.0,32.486384,55.281506,8.128344
P2,50484,15,1,48.0,71.483732,288.145833,-13.382873
P2,50484,24,1,38.0,28.830056,174.294584,-12.698999
P2,50484,29,1,48.0,44.720006,255.816766,17.953528
P2,50484,37,1,37.0,41.441338,317.473229,-2.391007
P2,50484,51,1,41.0,62.345217,193.549384,10.82876
P2,50484,52,1,39.0,47.230407,318.911535,-8.437754
P2,50485,05,0,26.0,32.48356,55.289542,8.118507
P2,50485,15,1,49.0,71.484466,288.17303,-13.394667
P2,50485,24,1,36.0,28.836997,174.29136,-12.673733
P2,50485,29,1,47.0,44.717227,255.805499,17.949893
P2,50485,37,1,35.0,41.440524,317.485291,-2.635658
P2,50485,51,1,39.0,62.334912,193.545903,10.783013
P2,50485,52,1,40.0,47.237299,318.902259,-8.147355
P2,50486,05,0,26.0,32.480725,55.297824,8.326175
P2,50486,15,1,47.0,71.485239,288.199068,-13.771757
P2,50486,24,1,37.0,28.843376,174.288157,-12.985433
P2,50486,29,1,47.0,44.714178,255.793811,18.431014
P2,50486,37,1,35.0,41.439784,317.497088,-2.993212
P2,50486,51,1,40.0,62.324091,193.542224,11.02034
P2,50486,52,1,39.0,47.244293,318.892671,-8.027128
P2,50487,05,0,27.0,32.477898,55.305615,8.172844
P2,50487,15,1,48.0,71.48594,288.227442,-13.497142
P2,50487,24,1,36.0,28.850879,174.284894,-12.754401
P2,50487,29,1,44.0,44.711681,255.78296,18.078698
P2,50487,37,1,32.0,41.438903,317.509424,-2.88142
P2,50487,51,1,41.0,62.314307,193.538909,10.824451
P2,50487,52,1,39.0,47.251089,318.883707,-7.943031
