location_id,epoch,satellite_id,label,cn0,elevation,azimuth,pseudorange_residual
UrbanNav-HK-Medium-Urban-1,1621218791,E26,1,25.0,68.0,136.0,13.943999998271465
UrbanNav-HK-Medium-Urban-1,1621218791,G01,0,28.0,42.0,168.0,21.034000001847744
UrbanNav-HK-Medium-Urban-1,1621218791,G04,0,17.0,19.0,195.0,58.67559999600053
UrbanNav-HK-Medium-Urban-1,1621218791,G07,0,31.0,56.0,319.0,3.6240000016987324
UrbanNav-HK-Medium-Urban-1,1621218791,G08,0,27.0,53.0,11.0,14.532999999821186
UrbanNav-HK-Medium-Urban-1,1621218791,G09,0,34.0,28.0,232.0,36.43399999663234
UrbanNav-HK-Medium-Urban-1,1621218791,G16,0,29.0,16.0,77.0,10.914000000804663
UrbanNav-HK-Medium-Urban-1,1621218791,G21,1,24.0,60.0,130.0,29.191000003367662
UrbanNav-HK-Medium-Urban-1,1621218791,G27,0,22.0,23.0,35.0,13.149000000208616
UrbanNav-HK-Medium-Urban-1,1621218791,J02,1,28.0,64.0,61.0,21.207000002264977
UrbanNav-HK-Medium-Urban-1,1621218791,J03,1,22.0,61.0,68.0,58.739000000059605
UrbanNav-HK-Medium-Urban-1,1621218791,R09,0,20.0,37.0,347.0,21.818999998271465
UrbanNav-HK-Medium-Urban-1,1621218791,R16,1,19.0,52.0,66.0,0.0
UrbanNav-HK-Medium-Urban-1,1621218792,E13,1,23.0,35.0,45.0,34.717000003904104
UrbanNav-HK-Medium-Urban-1,1621218792,E26,1,25.0,68.0,136.0,56.20399999991059
UrbanNav-HK-Medium-Urban-1,1621218792,G01,1,31.0,42.0,168.0,61.194000001996756
UrbanNav-HK-Medium-Urban-1,1621218792,G04,0,17.0,19.0,195.0,29.325800001621246
UrbanNav-HK-Medium-Urban-1,1621218792,G07,0,26.0,56.0,319.0,61.11999999731779
UrbanNav-HK-Medium-Urban-1,1621218792,G08,0,27.0,53.0,11.0,38.21800000220537
UrbanNav-HK-Medium-Urban-1,1621218792,G21,1,24.0,60.0,130.0,60.05800000205636
UrbanNav-HK-Medium-Urban-1,1621218792,G27,0,23.0,23.0,35.0,20.932000000029802
UrbanNav-HK-Medium-Urban-1,1621218792,G30,0,17.0,17.0,319.0,181.55200000107288
UrbanNav-HK-Medium-Urban-1,1621218792,J02,1,23.0,64.0,61.0,27.048000000417233
UrbanNav-HK-Medium-Urban-1,1621218792,J03,1,22.0,61.0,68.0,47.15299999713898
UrbanNav-HK-Medium-Urban-1,1621218792,R09,0,20.0,37.0,347.0,3.973999999463558
UrbanNav-HK-Medium-Urban-1,1621218792,R16,1,19.0,52.0,66.0,21.52300000190735
UrbanNav-HK-Medium-Urban-1,1621218793,E13,1,22.0,35.0,45.0,7.572000000625849
UrbanNav-HK-Medium-Urban-1,1621218793,E26,1,28.0,68.0,136.0,5.674999997019768
UrbanNav-HK-Medium-Urban-1,1621218793,G01,1,33.0,42.0,168.0,13.365000005811453
UrbanNav-HK-Medium-Urban-1,1621218793,G04,0,17.0,19.0,195.0,12.699799995869398
UrbanNav-HK-Medium-Urban-1,1621218793,G07,1,35.0,56.0,319.0,22.283000003546476
UrbanNav-HK-Medium-Urban-1,1621218793,G08,1,21.0,53.0,11.0,12.872999999672174
UrbanNav-HK-Medium-Urban-1,1621218793,G09,0,36.0,28.0,232.0,54.42899999767542
UrbanNav-HK-Medium-Urban-1,1621218793,G21,1,23.0,60.0,130.0,32.912999998778105
UrbanNav-HK-Medium-Urban-1,1621218793,G27,1,24.0,23.0,35.0,16.106000002473593
UrbanNav-HK-Medium-Urban-1,1621218793,G30,0,17.0,17.0,319.0,40.87900000065565
UrbanNav-HK-Medium-Urban-1,1621218793,J02,1,32.0,64.0,61.0,11.788000002503395
UrbanNav-HK-Medium-Urban-1,1621218793,J03,1,21.0,61.0,68.0,27.95899999886751
UrbanNav-HK-Medium-Urban-1,1621218793,R09,0,20.0,37.0,347.0,38.13299999758601
UrbanNav-HK-Medium-Urban-1,1621218793,R16,1,19.0,52.0,66.0,33.17499999701977
UrbanNav-HK-Medium-Urban-1,1621218793,R18,0,25.0,23.0,25.0,0.0
UrbanNav-HK-Medium-Urban-1,1621218794,E01,0,29.0,40.0,334.0,17.255999997258186
UrbanNav-HK-Medium-Urban-1,1621218794,E13,1,26.0,35.0,45.0,24.83900000154972
UrbanNav-HK-Medium-Urban-1,1621218794,E26,1,28.0,68.0,136.0,45.72700000181794
UrbanNav-HK-Medium-Urban-1,1621218794,E27,0,18.0,13.0,98.0,0.0
UrbanNav-HK-Medium-Urban-1,1621218794,G01,1,34.0,42.0,168.0,43.52199999988079
UrbanNav-HK-Medium-Urban-1,1621218794,G04,0,17.0,19.0,195.0,20.156199999153614
UrbanNav-HK-Medium-Urban-1,1621218794,G07,1,36.0,56.0,319.0,42.847999997437
UrbanNav-HK-Medium-Urban-1,1621218794,G08,1,36.0,53.0,11.0,23.84400000423193
UrbanNav-HK-Medium-Urban-1,1621218794,G09,0,36.0,28.0,232.0,5.532999999821186
UrbanNav-HK-Medium-Urban-1,1621218794,G21,1,23.0,60.0,130.0,56.476000003516674
UrbanNav-HK-Medium-Urban-1,1621218794,G27,1,23.0,23.0,35.0,15.852000001817942
UrbanNav-HK-Medium-Urban-1,1621218794,G30,0,22.0,17.0,319.0,54.034000001847744
UrbanNav-HK-Medium-Urban-1,1621218794,J02,1,31.0,64.0,61.0,1.5820000022649765
UrbanNav-HK-Medium-Urban-1,1621218794,J03,1,28.0,61.0,68.0,19.886999994516373
UrbanNav-HK-Medium-Urban-1,1621218794,R09,0,22.0,37.0,347.0,32.43899999931455
UrbanNav-HK-Medium-Urban-1,1621218794,R16,1,19.0,52.0,66.0,34.55299999937415
UrbanNav-HK-Medium-Urban-1,1621218794,R18,0,23.0,23.0,25.0,24.378000002354383
UrbanNav-HK-Medium-Urban-1,1621218795,E13,1,25.0,35.0,45.0,28.149000000208616
UrbanNav-HK-Medium-Urban-1,1621218795,E26,1,29.0,68.0,136.0,23.252999998629093
UrbanNav-HK-Medium-Urban-1,1621218795,G01,1,35.0,42.0,168.0,10.557000003755093
UrbanNav-HK-Medium-Urban-1,1621218795,G04,0,17.0,19.0,195.0,7.276200000196695
UrbanNav-HK-Medium-Urban-1,1621218795,G07,1,34.0,56.0,319.0,3.30799999833107
UrbanNav-HK-Medium-Urban-1,1621218795,G08,1,38.0,53.0,11.0,1.0270000025629997
UrbanNav-HK-Medium-Urban-1,1621218795,G09,0,38.0,28.0,232.0,35.850999999791384
UrbanNav-HK-Medium-Urban-1,1621218795,G21,1,24.0,60.0,130.0,34.6030000038445
UrbanNav-HK-Medium-Urban-1,1621218795,G27,1,23.0,23.0,35.0,21.91099999845028
UrbanNav-HK-Medium-Urban-1,1621218795,G30,0,24.0,17.0,319.0,1.1170000024139881
UrbanNav-HK-Medium-Urban-1,1621218795,J02,1,30.0,64.0,61.0,15.79500000178814
UrbanNav-HK-Medium-Urban-1,1621218795,J03,1,28.0,61.0,68.0,26.269000001251698
UrbanNav-HK-Medium-Urban-1,1621218795,R09,0,27.0,37.0,347.0,21.83499999716878
UrbanNav-HK-Medium-Urban-1,1621218795,R16,1,19.0,52.0,66.0,38.461999997496605
UrbanNav-HK-Medium-Urban-1,1621218795,R18,1,23.0,23.0,25.0,6.079999998211861
UrbanNav-HK-Medium-Urban-1,1621218796,E13,1,24.0,35.0,45.0,39.62500000372529
UrbanNav-HK-Medium-Urban-1,1621218796,E26,1,29.0,68.0,136.0,42.224999997764826
UrbanNav-HK-Medium-Urban-1,1621218796,E27,0,23.0,13.0,98.0,106.39599999785423
UrbanNav-HK-Medium-Urban-1,1621218796,G01,0,30.0,42.0,168.0,37.32300000265241
UrbanNav-HK-Medium-Urban-1,1621218796,G04,0,17.0,19.0,195.0,54.72819999977946
UrbanNav-HK-Medium-Urban-1,1621218796,G07,1,32.0,56.0,319.0,17.461000002920628
UrbanNav-HK-Medium-Urban-1,1621218796,G08,1,38.0,53.0,11.0,30.535000003874302
UrbanNav-HK-Medium-Urban-1,1621218796,G09,0,38.0,28.0,232.0,26.640999998897314
UrbanNav-HK-Medium-Urban-1,1621218796,G16,0,24.0,16.0,77.0,97.20799999684095
UrbanNav-HK-Medium-Urban-1,1621218796,G21,1,28.0,60.0,130.0,64.96600000187755
UrbanNav-HK-Medium-Urban-1,1621218796,G22,0,24.0,7.0,150.0,0.0
UrbanNav-HK-Medium-Urban-1,1621218796,G27,1,21.0,23.0,35.0,1.5559999980032444
UrbanNav-HK-Medium-Urban-1,1621218796,J02,1,30.0,64.0,61.0,62.47900000214577
UrbanNav-HK-Medium-Urban-1,1621218796,J03,0,28.0,61.0,68.0,25.97800000011921
UrbanNav-HK-Medium-Urban-1,1621218796,R09,0,27.0,37.0,347.0,37.5080000013113
UrbanNav-HK-Medium-Urban-1,1621218797,E01,0,26.0,40.0,334.0,12.456999998539686
UrbanNav-HK-Medium-Urban-1,1621218797,E13,1,23.0,35.0,45.0,4.153000000864267
UrbanNav-HK-Medium-Urban-1,1621218797,E26,1,29.0,68.0,136.0,19.643999997526407
UrbanNav-HK-Medium-Urban-1,1621218797,E27,0,23.0,13.0,98.0,2.166999999433756
UrbanNav-HK-Medium-Urban-1,1621218797,G01,0,30.0,42.0,168.0,4.54900000244379
UrbanNav-HK-Medium-Urban-1,1621218797,G04,0,17.0,19.0,195.0,50.59579999744892
UrbanNav-HK-Medium-Urban-1,1621218797,G07,1,29.0,56.0,319.0,31.15599999949336
UrbanNav-HK-Medium-Urban-1,1621218797,G08,1,39.0,53.0,11.0,9.73200000077486
UrbanNav-HK-Medium-Urban-1,1621218797,G09,0,37.0,28.0,232.0,26.817999999970198
UrbanNav-HK-Medium-Urban-1,1621218797,G21,1,29.0,60.0,130.0,28.595000002533197
UrbanNav-HK-Medium-Urban-1,1621218797,G22,0,19.0,7.0,150.0,17.62524999678135
UrbanNav-HK-Medium-Urban-1,1621218797,G27,1,21.0,23.0,35.0,35.11299999803305
UrbanNav-HK-Medium-Urban-1,1621218797,R09,0,27.0,37.0,347.0,71.41200000047684
UrbanNav-HK-Medium-Urban-1,1621218797,R15,0,22.0,12.0,116.0,243.37499997764826
UrbanNav-HK-Medium-Urban-1,1621218798,E13,1,22.0,35.0,45.0,32.79100000113249
UrbanNav-HK-Medium-Urban-1,1621218798,E26,1,30.0,68.0,136.0,48.28199999779463
UrbanNav-HK-Medium-Urban-1,1621218798,E27,0,23.0,13.0,98.0,14.17900000140071
UrbanNav-HK-Medium-Urban-1,1621218798,G01,0,30.0,42.0,168.0,42.480000004172325
UrbanNav-HK-Medium-Urban-1,1621218798,G04,0,17.0,19.0,195.0,37.24679999798536
UrbanNav-HK-Medium-Urban-1,1621218798,G07,1,32.0,56.0,319.0,49.30000000074506
UrbanNav-HK-Medium-Urban-1,1621218798,G08,1,38.0,53.0,11.0,2.9809999987483025
UrbanNav-HK-Medium-Urban-1,1621218798,G09,0,36.0,28.0,232.0,78.26699999719858
UrbanNav-HK-Medium-Urban-1,1621218798,G21,1,30.0,60.0,130.0,62.32899999991059
UrbanNav-HK-Medium-Urban-1,1621218798,G22,0,19.0,7.0,150.0,18.506750002503395
UrbanNav-HK-Medium-Urban-1,1621218798,G27,1,21.0,23.0,35.0,38.791999999433756
UrbanNav-HK-Medium-Urban-1,1621218798,G30,1,29.0,17.0,319.0,232.20499999821186
UrbanNav-HK-Medium-Urban-1,1621218798,R09,1,30.0,37.0,347.0,81.63899999856949
UrbanNav-HK-Medium-Urban-1,1621218798,R15,0,22.0,12.0,116.0,18.060000002384186
UrbanNav-HK-Medium-Urban-1,1621218799,E01,1,29.0,40.0,334.0,10.736999996006489
UrbanNav-HK-Medium-Urban-1,1621218799,E26,1,23.0,68.0,136.0,13.828999999910593
UrbanNav-HK-Medium-Urban-1,1621218799,G01,0,30.0,42.0,168.0,36.80800000205636
UrbanNav-HK-Medium-Urban-1,1621218799,G04,0,17.0,19.0,195.0,84.1921999976039
UrbanNav-HK-Medium-Urban-1,1621218799,G07,1,24.0,56.0,319.0,14.5489999987185
UrbanNav-HK-Medium-Urban-1,1621218799,G08,1,38.0,53.0,11.0,33.619000002741814
UrbanNav-HK-Medium-Urban-1,1621218799,G09,1,36.0,28.0,232.0,14.13399999961257
UrbanNav-HK-Medium-Urban-1,1621218799,G16,0,24.0,16.0,77.0,14.675000004470348
UrbanNav-HK-Medium-Urban-1,1621218799,G21,1,28.0,60.0,130.0,32.67300000414252
UrbanNav-HK-Medium-Urban-1,1621218799,G22,0,19.0,7.0,150.0,12.34825000166893
UrbanNav-HK-Medium-Urban-1,1621218799,G27,0,21.0,23.0,35.0,101.78600000217557
UrbanNav-HK-Medium-Urban-1,1621218799,G30,0,29.0,17.0,319.0,147.84600000083447
UrbanNav-HK-Medium-Urban-1,1621218799,R09,1,24.0,37.0,347.0,34.05800000205636
UrbanNav-HK-Medium-Urban-1,1621218799,R15,0,25.0,11.0,116.0,98.58399999514222
UrbanNav-HK-Medium-Urban-1,1621218799,R20,0,21.0,40.0,203.0,0.0
UrbanNav-HK-Medium-Urban-1,1621218800,E01,1,20.0,40.0,334.0,15.739000000059605
UrbanNav-HK-Medium-Urban-1,1621218800,E13,0,21.0,35.0,45.0,17.922000002115965
UrbanNav-HK-Medium-Urban-1,1621218800,E26,1,23.0,68.0,136.0,50.96399999782443
UrbanNav-HK-Medium-Urban-1,1621218800,E27,0,23.0,13.0,98.0,22.068999998271465
UrbanNav-HK-Medium-Urban-1,1621218800,G01,0,21.0,42.0,168.0,37.667000003159046
UrbanNav-HK-Medium-Urban-1,1621218800,G07,1,22.0,56.0,319.0,42.688999995589256
UrbanNav-HK-Medium-Urban-1,1621218800,G08,0,37.0,53.0,11.0,17.08900000154972
UrbanNav-HK-Medium-Urban-1,1621218800,G09,1,35.0,28.0,232.0,31.782999999821186
UrbanNav-HK-Medium-Urban-1,1621218800,G21,1,30.0,60.0,130.0,61.114000000059605
UrbanNav-HK-Medium-Urban-1,1621218800,G22,0,19.0,7.0,150.0,1.7017500028014183
UrbanNav-HK-Medium-Urban-1,1621218800,G27,0,21.0,23.0,35.0,12.489000000059605
UrbanNav-HK-Medium-Urban-1,1621218800,G30,1,29.0,17.0,319.0,165.0980000011623
UrbanNav-HK-Medium-Urban-1,1621218800,J02,0,23.0,64.0,61.0,59.26799999177456
UrbanNav-HK-Medium-Urban-1,1621218800,J03,0,21.0,61.0,68.0,8.11200000345707
UrbanNav-HK-Medium-Urban-1,1621218800,R09,1,22.0,37.0,347.0,9.074000000953674
UrbanNav-HK-Medium-Urban-1,1621218800,R15,0,25.0,11.0,116.0,57.171999998390675
UrbanNav-HK-Medium-Urban-1,1621218800,R16,0,17.0,52.0,67.0,234.1969999857247
UrbanNav-HK-Medium-Urban-1,1621218801,E01,1,20.0,40.0,334.0,38.50600000098348
UrbanNav-HK-Medium-Urban-1,1621218801,E26,1,24.0,68.0,135.0,47.947999998927116
UrbanNav-HK-Medium-Urban-1,1621218801,G01,0,22.0,42.0,168.0,45.145000003278255
