location_id,epoch,satellite_id,label,cn0,elevation,azimuth,pseudorange_residual
L00,4,S01,1,36.366909846440436,55.74168566088556,55.13970683703357,1.4095683259938332
L00,4,S02,1,34.743640339271316,51.23614092637167,95.04281060205072,3.171063710600045
L00,4,S03,1,37.455991790332355,45.84678028961829,140.17158118184608,-0.5159219406744391
L00,4,S04,1,39.07777545018068,23.241392472216702,189.72033036578233,2.853016640504003
L00,4,S05,1,34.16310947997737,35.89122460029277,234.92204389853254,2.3990598634706037
L00,4,S06,0,33.73505068859892,38.74915554531676,281.0657885368835,7.162368905329964
L00,4,S07,0,26.63692429600002,46.01848760719148,325.88553389298585,7.2234461539872985
L00,5,S00,0,36.19555915682527,62.073576541513816,10.975728316123034,3.20964618562135
L00,5,S01,1,38.9565811397337,71.13352308489247,47.245313678928575,2.179454954010388
L00,5,S02,0,31.15535061364654,15.26452520518881,92.42481059525765,5.008393857236155
L00,5,S03,1,38.41670802191887,24.231704658036993,144.15413905508086,-1.4434173820987835
L00,5,S04,1,40.42284987821485,37.39537242136038,182.42607471035558,-1.4785898828518738
L00,5,S05,1,39.68392771212291,11.484514761907242,231.36776483265336,-1.0659492326698916
L00,5,S06,0,26.125238339466165,48.279588489260625,280.4242651552811,7.275804755670091
L00,5,S07,1,37.38932165546371,54.45737512938319,323.6420481524463,1.986394526887908
L00,6,S00,1,43.040994114452005,48.64386638647218,10.47008651193078,0.4570548659130104
L00,6,S01,1,27.619965545762113,44.18814320084801,46.99833731007175,-0.5602306995446242
L00,6,S02,1,35.70755046129152,53.48921043983584,106.13423940041089,2.7612264605000174
L00,6,S03,1,39.13440091544371,39.71730724357601,146.43050649359387,2.110811293887597
L00,6,S04,1,40.788880677184046,31.841316518934534,193.01026918942432,-0.8684941559849881
L00,6,S05,1,38.97424599798055,7.094597209544336,240.17538270360194,-2.149291101288273
L00,6,S06,0,33.70102407947583,69.33281149701256,287.6878865754259,6.257352139340424
L00,6,S07,0,31.291260737160858,59.66341326900039,315.345762146619,3.3462501603456434
L00,7,S00,1,40.17049471136855,44.79474958387037,11.52261181511838,0.4888899395946725
L00,7,S01,1,32.64135746031329,46.816253777468106,63.71587999164376,3.6382116925672245
L00,7,S02,1,39.385520056822784,68.50438604375647,106.4573294727777,0.9309778783646578
L00,7,S03,1,44.29140329047322,34.33173356100181,146.59197363893077,1.6113758036161572
L00,7,S04,1,44.60946753910372,17.243665833247487,192.36615949696454,1.5133746084542077
L00,7,S05,1,38.765984548855364,24.29006373778348,237.87020223324262,2.247316068940402
L00,7,S06,0,31.383580287993592,39.83301447858724,281.02985101265006,2.313978242508782
L00,7,S07,0,28.30290463202299,40.1779581258087,326.65840659213967,6.6540934946013905
L00,8,S00,1,39.670012906941324,43.15642718086618,20.49774981090704,0.49594194478194276
L00,8,S01,0,30.096608016569967,65.22130002158792,55.42553461064115,5.094247607870674
L00,8,S02,1,35.125741414769806,57.070186507606046,100.22027190572366,3.059334543687579
L00,8,S03,1,39.9076426011686,56.61804660506504,145.77818776242142,1.606782805701647
L00,8,S04,1,34.2636912732597,23.895263387181256,202.20900377474712,0.5834141606926927
L00,8,S05,1,36.00618615658591,48.38158576360303,245.31657684367323,-0.5083424586819272
L00,8,S06,0,32.03858782315906,41.09901319234259,285.56907232998134,4.902452826643105
L00,8,S07,0,32.76232302747918,59.62967194150018,329.2393042335882,9.24175154665601
L00,9,S00,1,40.357849801053206,50.579975638364616,18.56788913908332,-3.3933568235344147
L00,9,S01,1,38.4752135057789,72.3706632627881,55.56386365537551,-2.9200222123044313
L00,9,S02,1,46.90205686349636,38.4025151357646,104.7146059324366,0.9338609759093117
L00,9,S03,0,30.38122382270244,15.257516624122001,148.0827554878715,3.1969616809450567
L00,9,S04,0,34.719277120258546,6.533961762068039,196.66542094276872,7.669502530592842
L00,9,S05,1,37.639157785091314,40.99544574930797,239.3037981175659,-0.17829131428413225
L00,9,S06,0,30.33067608628168,19.666643088203028,281.0011389078634,5.932849702255246
L00,9,S07,0,31.613671952127746,25.020434838739593,335.20684155381645,6.284189573331146
L00,10,S00,1,34.75316251410249,68.84863306051696,16.491702198395615,-1.3615275519812904
L00,10,S01,1,43.71699306351843,65.34668539215355,66.22188424197849,1.6960540621877749
L00,10,S02,1,35.057400203370385,42.97658177574403,113.373371950786,5.573859140263775
L00,10,S03,1,39.57344417316585,64.09649800124332,152.2981830983714,-2.84270497314016
L00,10,S04,1,42.75279640727114,44.82304596380296,196.46853140493292,1.1744756316969254
L00,10,S05,1,38.82668231720124,23.366043423163667,238.82419630006297,-0.5722879318861847
L00,10,S06,0,26.48665699574923,41.02253417557241,284.69084839678186,5.4036470349852825
L00,10,S07,0,28.725153318195467,28.94476068965264,336.5314969022183,3.5457091257306206
L00,11,S00,0,28.270562225487623,41.715581125195655,23.213750610858476,6.2730039872516645
L00,11,S01,1,38.45756099423817,43.38400880949635,63.890867973771186,1.7064211614272935
L00,11,S02,1,39.18184309330649,29.574628175222113,109.61083397113201,2.416925907762394
L00,11,S03,1,41.2802257112016,34.02883212460972,151.1749239706593,-1.6629659492812916
L00,11,S04,0,25.664435681258436,25.96609582008802,192.57456191566558,3.3239288292231457
L00,11,S05,0,28.1742139423443,12.757799797246903,241.82690043578688,4.056970527079596
L00,11,S06,0,27.60015189841285,33.739188538720775,292.13322159472926,3.075722971569421
L00,11,S07,0,31.853766787819502,85.0,327.45820284323634,5.437900982038402
L00,12,S00,0,27.363756931649984,52.62494043942149,22.239847028029054,2.385075787803646
L00,12,S01,1,41.87132373338215,32.83858406312915,62.552161326062574,-1.422631090300653
L00,12,S02,1,29.131507037705894,41.94447692423947,106.03825689414802,1.5532535380317494
L00,12,S03,1,38.00104460474456,52.70437210026691,152.29697909020564,-2.5125582012791265
L00,12,S04,1,37.59416146747264,51.94542245521507,197.6909685980076,-1.2403447404085117
L00,12,S05,0,30.705809747579305,26.727689661206412,239.02477145395272,5.31241614404766
L00,12,S06,0,35.51696713231112,46.96039420884651,287.11276149109233,9.233466908704724
L00,12,S07,0,28.87332553660947,43.042292852467206,336.05204389232887,4.015132368507501
L00,13,S00,1,38.636295577855726,33.605392199220915,23.165399392311432,1.0000166137199051
L00,13,S01,1,38.16953398486411,43.62829561768842,67.66823985611732,-0.5975206748556239
L00,13,S02,1,39.23492454799923,47.440642309144145,114.33560533283831,-2.1857208342815144
L00,13,S03,1,39.32027606750994,27.948143076353475,155.93408949792288,0.80196669942867
L00,13,S04,1,35.5821118598613,19.38281235049528,202.7679032263013,-0.03940073945762379
L00,13,S05,1,39.824564681539,36.216937374037784,246.18955278594055,0.7864377869553396
L00,13,S06,0,25.173894026221475,41.04122393888495,292.8337486712851,6.42090667629024
L00,13,S07,0,28.712244576925023,62.0410367585247,339.37214986476147,4.981079883397129
L00,14,S00,1,33.6998791420813,60.75474305007087,27.748233324865396,1.5757742297664161
L00,14,S01,1,33.54812488738532,74.69757629092761,74.87788396797242,2.38508962845604
L00,14,S02,0,25.777398759221622,5.0,114.61098145312093,2.907118839609874
L00,14,S03,1,39.94847055707851,55.452173990609,157.66016443050458,3.995935927504461
L00,14,S04,0,26.586952780686573,25.23218466005914,211.57611905062316,4.111083851636818
L00,14,S05,1,42.48180580147374,42.4685575388456,251.90143339045107,-1.0447360260663614
L00,14,S06,0,34.74831021506347,62.87884033338179,294.9756939192661,6.294040813530121
L00,14,S07,0,25.261892339599058,63.51250618839739,338.96238977761266,6.661343561794354
L00,15,S00,1,37.72210091346099,59.13491212269945,26.779438668715965,-0.699714227463055
L00,15,S01,1,42.14056500858167,15.687593248303742,68.54315154105332,1.2619954437274763
L00,15,S02,1,29.338537480710322,45.577418660658815,114.59621356133678,0.250926906386725
L00,15,S03,0,34.97265987683768,44.15557777665517,164.17280058872575,6.125125669492494
L00,15,S04,1,38.859341807698854,41.381153311891595,208.2079040244617,2.3124780061570736
L00,15,S05,1,39.69468067825687,33.2804154891682,259.82978085958035,3.1864073880161135
L00,15,S06,0,30.348872964920517,76.90779210496832,296.8787467856434,5.103669686628948
L00,15,S07,0,27.797088309660715,75.8086502075018,345.14602289638486,6.173704957552924
L00,16,S00,0,32.72889529453777,26.720071183034257,26.165225416456742,6.486354993721495
L00,16,S01,1,42.83752347238033,74.50373932474659,71.89821713421561,-1.3233303018852445
L00,16,S02,1,41.36407872879091,48.6700958001754,115.38345820926479,1.0201754882581073
L00,16,S03,1,42.205414902119664,32.55558974762608,160.1081151285476,-0.7651059663564086
L00,16,S04,0,37.996530324797774,49.19313273398471,207.04330761810849,5.626446023321217
L00,16,S05,1,35.58277802001922,64.57155205026143,254.6754188282729,0.7337511948725969
L00,16,S06,0,25.971446699060646,36.24823663896623,300.60606712212854,6.830858568344658
L00,16,S07,0,33.16699307683148,54.39876640960546,340.76649393475265,4.830194402573052
L00,17,S00,1,35.41454544274245,38.60097951394327,32.59486280192241,2.7635344327238336
L00,17,S01,1,38.223950317468535,42.33192662503983,75.49166708773203,1.901039582650019
L00,17,S02,1,47.86307041468732,25.447094971640464,114.21745528725906,2.4113577850639896
L00,17,S03,0,30.181896256286134,43.46395505377619,165.15419328347622,4.767173311804879
L00,17,S04,1,37.22122160251797,36.51129484644589,215.4477741728876,4.348406264685485
L00,17,S05,1,31.904586947149376,47.995827726725615,262.4383632063746,1.7754195869944165
L00,17,S06,0,29.805478811621036,59.665101685689834,299.8235656510987,2.1190363996258315
L00,17,S07,0,28.88421554567032,43.49546795542362,347.07149826029695,4.816851489489624
L00,18,S00,1,42.88989742021602,76.98174431735426,23.16191617093623,4.459683659619872
L00,18,S01,1,34.77583431686151,22.805041252975734,77.490372490251,-0.5037492862899979
L00,18,S02,0,25.713751713499427,7.200748969868677,122.71859191226392,6.094730525600022
L00,18,S03,0,29.110776944939076,24.445822985788578,166.96203541929208,4.275057113191653
L00,18,S04,0,37.931732720096115,27.357868461842386,205.66897443652445,8.143635193089885
L00,18,S05,0,30.80355355945661,26.48609504459476,260.2232064034062,5.362248980473853
L00,18,S06,0,30.706762407194127,54.157892565267574,301.2350914726429,3.330801782545477
L00,18,S07,0,30.16468802329883,85.0,345.9053451810379,6.5647485582101055
L00,19,S00,1,42.213965443271675,35.43825277982774,37.032487286813854,1.0396752581442112
L00,19,S01,1,39.289610632876716,82.7848136429995,79.6878161740071,-0.5401173305101428
L00,19,S02,1,37.147950618902286,7.225662409998684,130.16123291630495,1.82707924634318
L00,19,S03,1,41.62666253160668,54.68909978705065,171.6251019044381,-0.08655972857661232
L00,19,S04,1,31.73080346639987,37.9272234185226,211.53749905096728,-0.24043697784527052
L00,19,S05,0,32.09199910964955,27.84776654227602,253.20891659343238,8.673798897957134
L00,19,S06,0,27.78215521380805,25.514058531333347,303.40138101222607,3.0643496830835018
L00,19,S07,1,41.43922981091725,44.86743560042676,350.94146878006177,0.27714686258658594
L00,20,S00,1,39.133065614554376,57.7518250424526,37.42734911341015,2.972404966956423
L00,20,S01,1,33.90176790100948,61.38899346636455,82.6999311599089,0.17072849639256016
L00,20,S02,1,44.71940171912519,45.21277802468609,124.96273404180201,0.7087773283130544
L00,20,S03,1,38.68613605475737,5.0,166.1547298373973,-0.9365841719487795
L00,20,S04,0,28.464103635638907,17.04534094091244,216.3684553116957,5.422999549790149
L00,20,S05,1,37.37422280469515,85.0,264.91535669344853,-1.1796713955998692
L00,20,S06,0,30.896395508668714,33.02124268292257,309.1373132870771,3.5426429210405117
L00,20,S07,1,33.94082624024333,47.66553106738002,347.1706998307633,-0.3260681755863486
L00,21,S00,1,37.37674797884001,52.81999644770808,38.392922545368,2.0968752810123528
L00,21,S01,1,41.20925729833272,52.39093717181235,85.0234620479653,-0.6578579624198932
L00,21,S02,0,31.770630133705925,26.15718164230165,123.12300639010394,7.818494106095409
L00,21,S03,1,38.44900420838509,45.56169745915965,170.88265474676254,5.4727005199113865
L00,21,S04,0,32.141781973099754,19.98335302529044,220.86859452919848,7.920915179031809
L00,21,S05,1,39.05384910007315,9.93816320665626,260.8434676333194,0.7190759374704799
L00,21,S06,0,27.14610207126319,59.91997272859858,313.06676054473064,7.2358029768490955
L00,21,S07,0,31.538958659427102,69.83502235637417,1.1848793266251505,9.074284478052007
L00,22,S00,1,41.604003877346194,54.42967757875123,35.89127406643655,-0.37465581141677173
L00,22,S01,1,38.53767960869136,48.24158671843922,85.82928557890894,-1.783187355711099
L00,22,S02,1,38.15617887928808,55.50971298776107,129.5155456599062,1.829560128914297
L00,22,S03,1,42.971206752918214,31.580603211428247,170.3205395730113,5.125642763759725
L00,22,S04,0,31.423492049750546,25.522037051953745,227.68902113698306,5.704211792138569
L00,22,S05,0,30.82858401695493,18.41874946041796,270.7910282437513,8.317081241208285
L00,22,S06,0,33.57588483260389,42.60181437026979,310.3489334755978,5.571527348222388
L00,22,S07,1,42.1500825432067,46.180252660029346,356.5521531062264,1.8983194723685777
L00,23,S00,1,37.40012646083204,57.876839229174664,41.99271353845733,-0.9130681307170367
L00,23,S01,1,43.17140497414903,74.04480152341273,85.64580052201606,-0.7785057084110281
L00,23,S02,1,34.449179724652765,61.53443394602073,126.99702600110392,-0.21746611811286676
L00,23,S03,1,40.422122656840465,49.41596738568553,180.12420972354815,1.9281692647888595
L00,23,S04,1,37.12391456334417,36.364161353574616,218.8214940251346,-0.48429587075784986
L00,23,S05,1,37.50919212059944,43.58285245159602,266.6681379274688,2.7266744766806754
L00,23,S06,0,33.06094790873842,71.08794757459285,312.2553085407079,10.041772626764864
L00,23,S07,0,37.49524142179948,69.722586305761,353.0987838729444,8.900880242784849
L01,0,S00,0,30.7519713513933,56.21760977792057,2.6572516431773674,6.410241649126954
L01,0,S01,1,31.09175962811834,53.22038192044662,47.61208574314529,1.7675870391399846
L01,0,S02,1,35.88924455120591,72.89566194583423,85.86378955085709,1.2478043134884866
L01,0,S03,1,38.90652285820661,27.686977964900912,131.35466600861693,1.4936470433816706
L01,0,S04,1,39.06286341297181,28.096861058178874,184.09210394452498,0.31342303804089067
L01,0,S05,1,38.146834323154145,46.66720585031655,227.29425179143115,0.17833719060032144
L01,0,S06,0,29.598566288775835,21.60141975412341,270.33107650796734,6.424886913555728
L01,0,S07,0,29.52761507620933,58.31327013134192,311.6981097111043,9.541778865994283
L01,1,S00,0,28.682038175303767,74.86656478873851,3.2841598449676166,4.735626368684209
L01,1,S01,1,37.998282659689075,56.177801600284454,48.54440826942892,-3.11695271148199
L01,1,S02,0,28.45879774400303,15.322707507496418,90.89826942631723,4.069166547655714
L01,1,S03,1,32.87989583656308,48.148222009612525,135.9227848174801,-1.632131742999627
L01,1,S04,0,27.301949292260318,12.687892313247605,173.63308990320513,6.802810349800367
L01,1,S05,1,38.790655250630046,33.2753228754352,221.31346076693947,1.6375551887350823
L01,1,S06,1,35.5932129888119,42.167451575033475,278.82496050126474,1.6666793106646658
L01,1,S07,0,37.092994963334476,67.47870515528999,315.8157106778189,1.534166993725068
L01,2,S00,0,28.22739425848089,59.62730736454727,2.4136025593797035,4.968238788520835
L01,2,S01,0,35.00761024379355,57.62726013534091,43.08028500957065,3.281981786969461
L01,2,S02,1,36.124795467907845,47.52739504563813,90.10663567068683,-0.8804628378950676
L01,2,S03,1,35.087828049695226,57.92289586552891,142.13899773405961,-2.599489646525414
L01,2,S04,0,28.794892550684047,5.0,180.80403949235958,6.462587328490277
L01,2,S05,1,42.04237145266843,49.328912546208784,236.07329955040532,2.8157140550328745
L01,2,S06,0,25.395018276693364,22.368906706252154,270.61457392761565,8.441469898603106
L01,2,S07,0,30.20519518034261,33.191493677837656,308.97854482787807,5.832248346285248
L01,3,S00,1,31.51218340626982,40.78832487777761,6.485794274699347,0.49967097216607864
L01,3,S01,1,35.80859893226824,58.23407907043567,47.541662353138406,-0.7818979930709848
L01,3,S02,1,46.1396183576968,60.61478908109104,98.57034689300738,5.118355296990164
L01,3,S03,0,33.74364520214712,46.909246329203555,134.5501500841586,5.9421202858250926
L01,3,S04,0,29.07244705657152,19.361502366144762,184.56777266656226,6.989816717116068
L01,3,S05,1,38.82643543966894,20.645777535043493,228.80738538923424,-1.2882433468780063
L01,3,S06,1,40.766538531749006,59.1549956117324,274.6769993250836,1.2121817995156072
L01,3,S07,0,33.656909530915755,51.395122033749374,320.63670292076597,3.3315203814235024
L01,4,S00,1,37.28798872335995,46.11034026433221,12.562890344902177,-0.8539808023762234
L01,4,S01,1,36.26426352585015,43.24250139408322,52.840825996112166,-4.045043860828348
L01,4,S02,0,34.70705292429959,17.655017559919536,94.27600602909642,6.795519600531347
L01,4,S03,0,32.11478993057017,26.87593880698986,136.849641980211,5.508237385268117
L01,4,S04,1,39.487953391697026,72.82434961156993,191.4242502447742,1.2093763519696465
L01,4,S05,1,39.18357179221283,17.975846844006675,234.66831916439287,-1.394422458926241
L01,4,S06,0,28.021325018702015,43.01212144939451,276.9541503238597,5.256422136058131
L01,4,S07,0,29.283307744306708,62.09119491984782,321.54278844166186,3.857295939789937
L01,5,S00,0,31.15976464638121,29.676751555621536,2.4371575362733795,3.4691320101876824
L01,5,S01,1,36.92311976506516,56.996033082148905,52.508930094060574,-0.0008801153157483865
L01,5,S02,0,23.341507645568043,32.519228942476445,91.72626106663917,4.824394894731946
L01,5,S03,1,38.78622513664434,32.98269917476136,144.87679291737703,0.49006919699544094
L01,5,S04,0,28.007105583979556,5.0,188.6715303802724,4.4045282503729215
L01,5,S05,1,37.26255430057389,41.00040676052042,234.9078990533658,2.3480055534402346
L01,5,S06,1,38.490111229283805,62.6234644735618,283.69491013049594,0.15173616985347532
L01,5,S07,0,29.1430435274053,30.11247259943654,327.3002031175774,4.762421898277184
L01,6,S00,0,34.10958610932763,31.15509021461166,3.833942208405686,7.480053178816101
L01,6,S01,1,40.40824773941649,53.23825867926739,55.47869410001635,0.004843998984923381
L01,6,S02,1,33.75925934039075,84.17141460375248,103.223538156596,-1.221700886057695
L01,6,S03,0,31.79330850710469,17.305346485989375,139.96741023465353,2.4596511368484815
L01,6,S04,1,36.634032063020896,50.645379651913515,193.4145286641205,-0.17475542496989838
L01,6,S05,1,43.24367372069608,41.492974705193305,236.9384260410167,2.8708076964539573
L01,6,S06,1,38.541625196702334,54.95046990274698,286.2476857271203,1.1278410252467688
L01,6,S07,0,27.759885395127014,71.55894436423921,324.2674949399692,8.388597998878124
L01,7,S00,1,42.71886983767385,51.94997544035858,15.26401723922535,1.1820716219453913
L01,7,S01,1,35.555296867104026,44.65010640119477,47.76935432442283,0.8973548678406305
L01,7,S02,1,46.09812183818675,43.27282070881851,107.36880853140536,-0.4028752121950664
L01,7,S03,1,36.53232468611764,42.2747317171471,142.668140301147,2.0809071491765323
L01,7,S04,0,33.69769141993733,11.05960626420162,190.6507222468533,4.232297017610601
L01,7,S05,0,28.520041115929182,28.838487387236192,238.92250222405687,8.268343201079025
L01,7,S06,1,42.12896698289176,41.641664906496096,282.3906148462445,3.0340312819067834
L01,7,S07,0,32.78378616809172,44.74994243693933,328.91460694054064,6.661799741215482
L01,8,S00,1,44.30869862174385,56.33290808147197,19.992203762785977,0.8296010890622117
L01,8,S01,1,44.57056633354935,35.69776298173666,53.45776539363726,-1.1948171896578816
L01,8,S02,0,34.51082836820744,61.86976878539794,109.32736626164916,5.2952594775731985
L01,8,S03,1,37.14239715106804,38.686629316131594,148.59987819842692,0.43474340482269047
L01,8,S04,0,27.825665179067357,5.0,200.8372802480096,5.874074165609762
L01,8,S05,1,33.43556209515535,30.071885650149014,242.7594231008328,2.7139782253309455
L01,8,S06,1,29.95053237306675,55.99796413647147,281.9874830294075,-1.012128242940443
L01,8,S07,0,31.901935579197588,83.88257861985582,330.2820334717416,2.674631820741228
L01,9,S00,1,38.2308503312296,82.10277171639677,21.92458678609396,-2.738099431619319
L01,9,S01,1,43.42296231353619,85.0,64.73328423582598,1.584174587416332
L01,9,S02,1,38.262672830179355,74.67991222201059,102.25993645372498,1.0577034900050513
L01,9,S03,1,36.33479176049933,43.81518614733731,154.7316386431066,-2.078742827920912
L01,9,S04,1,34.5691873497432,14.466899155291381,196.44592267305282,-0.4802569483462259
L01,9,S05,1,39.637908123235825,7.479638958383667,233.78968455930396,1.3159684590368366
L01,9,S06,1,42.19413986262981,18.700653228132317,294.22856385273127,0.06645239002208758
L01,9,S07,0,26.953317957330977,85.0,329.89200824516877,2.866120080266121
L01,10,S00,1,35.55111309795791,55.8177557332631,19.34277728925573,1.5694252756312241
L01,10,S01,1,41.001491055516965,45.419721671072665,65.30906709010057,-3.0661634974390872
L01,10,S02,1,31.513738458613027,57.35545827527574,106.75174499820515,-0.06602944293224255
L01,10,S03,1,48.14662470947494,63.96820108840468,156.00837263976564,-1.7542726620585376
L01,10,S04,1,39.523664678461316,49.33102288222149,201.82788348320452,-1.8228353253758462
L01,10,S05,1,48.90114521800695,19.520597126866594,245.50623515194428,1.9162040439213386
L01,10,S06,1,44.564542053521485,30.095902285939157,295.27230851394614,3.6090990490023485
L01,10,S07,0,23.290308101816883,34.829134594398425,332.9151746671514,2.09597522119293
L01,11,S00,1,38.61850087009525,33.197463145000384,20.167755124601076,4.361454097036802
L01,11,S01,1,36.271003993583804,56.148694858840024,69.99050627900378,-0.1737940481897403
L01,11,S02,1,34.377039489691846,26.769430374370096,113.44089724046958,0.7349448156559412
L01,11,S03,0,27.859373344272257,21.19902547960372,161.33006302235773,3.2009021135192226
L01,11,S04,0,32.690652968569516,53.21753630240616,194.85660191863303,4.067414061725325
L01,11,S05,0,32.018477733698035,27.070915957228365,247.61956653737275,6.059408301710178
L01,11,S06,1,32.97564043481116,36.90756643056826,292.22910423750113,-0.38373888290691804
L01,11,S07,0,31.354320471124577,54.075754724397726,329.1106692397407,6.40647861283148
L01,12,S00,1,41.61272698777455,37.091560114255415,15.919509715740492,3.9127240547736495
L01,12,S01,1,33.70062292245555,50.573805540198705,70.00614646147892,3.4987161042561836
L01,12,S02,0,36.523080760132466,5.0,108.97514317479272,3.4362325457597853
L01,12,S03,1,33.80849746860568,30.11677332196636,157.27603459037263,-0.8629879653335879
L01,12,S04,1,39.27912590099483,31.008848579585294,203.47184513099046,5.1984433717959995
L01,12,S05,1,34.61403404932409,38.48149353058791,243.7370737713254,3.157051921862739
L01,12,S06,1,35.3440786480935,57.705477277453404,287.8287889300854,-0.19649854837431913
L01,12,S07,0,33.28320594045803,48.06321434139029,334.54306546141316,4.345148606745888
L01,13,S00,1,42.59898861857423,57.46694398129225,19.771588784643118,5.810587141226784
L01,13,S01,1,36.00157057837542,56.09373078907613,71.77169773769916,-1.3133455687651694
L01,13,S02,1,41.6030574729664,40.404379881404836,109.3863379579957,-0.29799803000090974
L01,13,S03,0,32.774452433552945,11.317575582270099,157.6102011342557,9.077746338447827
L01,13,S04,1,41.51006282784916,53.833970389423214,206.5875431681441,5.91101273901891
L01,13,S05,0,32.47394652198297,55.7394414968206,243.50586215357674,7.030424871433761
L01,13,S06,1,35.891982725334366,36.88159776705972,298.5185378708522,-0.8824940826428489
L01,13,S07,0,32.6206160845651,54.30743458444214,335.8737490175536,2.598182620369289
L01,14,S00,1,37.71714362937652,74.3067578781876,33.30710168736218,0.31738666653153835
L01,14,S01,1,41.65747742494522,64.1094091712713,72.44466568253303,6.4764951768066155
L01,14,S02,1,38.59954673100961,65.04511017444018,107.62684019939161,3.314031480044623
L01,14,S03,1,38.29265509308609,35.55324265873031,155.34561474767915,-0.3585260660531411
L01,14,S04,0,27.73853279215095,18.870949880864814,205.67190888959178,7.293862540661147
L01,14,S05,1,29.70693310037342,47.72170707526525,245.05326480173426,0.48771369329253517
L01,14,S06,1,34.97996619535766,41.494399313788165,290.812865034903,-1.6799008514531804
L01,14,S07,0,32.16412580940562,59.138590072101735,346.1235314274872,3.6858706567871797
L01,15,S00,1,39.00319036226532,76.33785059524342,26.72733051257876,0.6002873414248638
L01,15,S01,0,31.02587609557708,45.57385428219388,71.53719823953928,3.1741817624152615
L01,15,S02,1,38.50650337864378,59.28794364412055,115.03832980553085,-0.8745139132695872
L01,15,S03,1,41.87489857948837,5.0,162.0983284837591,-0.4855375896247084
L01,15,S04,1,39.0741637866134,49.76280264326469,208.54193573557086,4.875963729061424
L01,15,S05,1,40.467712728638695,29.586940801383868,254.74599518565066,-1.2599719445626427
L01,15,S06,1,38.379619899552964,47.40609384144309,297.30006081630995,-0.0821106923798175
L01,15,S07,0,30.857192682464152,26.554221054443374,340.1974426599017,5.709591081417205
L01,16,S00,1,38.1948557471693,65.82785100832852,24.13056159817077,3.183317440913452
L01,16,S01,1,37.61850276813881,46.53281698229664,70.95297079196422,-0.11051277029102757
L01,16,S02,1,36.02090096613063,64.39770192632089,119.70943474003886,-1.5698268816279368
L01,16,S03,1,40.08225617920082,15.443906374409494,159.3423460756662,-1.3242553909433532
L01,16,S04,1,39.468566613946884,34.79643878490485,209.3023371118458,3.855038230892163
L01,16,S05,1,35.71720288522744,25.215666499695153,255.12021585684843,1.0542724347228085
